"","X","date","identifier","publisher","title","nb_numeros","ark","duree_publi","date_deb","date_fin","deb_bis","fin_bis","is_quotidien"
"14688",14688,"1919-1921","https://gallica.bnf.fr/ark:/12148/cb32823843n/date","Nîmes","Nîmes soir ",463,"cb32823843n",562,"1919-10-01","1921-04-15","1919-10-01","1921-04-15",TRUE
"14701",14701,"1911-1922","https://gallica.bnf.fr/ark:/12148/cb32867269g/date","Alger","Le Semeur algérien ",1080,"cb32867269g",3918,"1911-05-07","1922-01-27","1911-05-07","1922-01-27",TRUE
"14708",14708,"1924-1926","https://gallica.bnf.fr/ark:/12148/cb328815578/date","Le Bouscat, Bordeaux","La Tribune sportive du Sud Ouest ",124,"cb328815578",854,"1924-06-01","1926-10-03","1924-06-01","1926-10-03",TRUE
"14709",14709,"1908-191.","https://gallica.bnf.fr/ark:/12148/cb32888554x/date","Oran","Vida española ",142,"cb32888554x",951,"1908-05-15","1910-12-22","1908-05-15","1910-12-22",TRUE
"14711",14711,"1869-1888","https://gallica.bnf.fr/ark:/12148/cb32844021s/date","Châlons sur Marne","Le Progrès de la Marne ",2013,"cb32844021s",6951,"1869-12-19","1888-12-30","1869-12-19","1888-12-30",TRUE
"14739",14739,"1923-1925","https://gallica.bnf.fr/ark:/12148/cb327654770/date","Oran","L'Egalité oranaise ",73,"cb327654770",493,"1923-12-26","1925-05-02","1923-12-26","1925-05-02",TRUE
"14747",14747,"1890-191.","https://gallica.bnf.fr/ark:/12148/cb32789668z/date","Mostaganem","L'Indépendant de Mostaganem ",2201,"cb32789668z",8876,"1890-11-30","1915-03-21","1890-11-30","1915-03-21",TRUE
"14759",14759,"18??","https://gallica.bnf.fr/ark:/12148/cb328537670/date","Oran","Réveil algérien",493,"cb328537670",516,"1897-07-12","1898-12-10","1897-07-12","1898-12-10",TRUE
"14762",14762,"1923-1936","https://gallica.bnf.fr/ark:/12148/cb32846929h/date","Paris","Le Quotidien ",2953,"cb32846929h",2973,"1923-02-08","1931-03-31","1923-02-08","1931-03-31",TRUE
"14778",14778,"1947","https://gallica.bnf.fr/ark:/12148/cb343742054/date","Paris","Nous deux ",184,"cb343742054",1153,"1947-05-14","1950-07-10","1947-05-14","1950-07-10",TRUE
"14799",14799,"1904-1914","https://gallica.bnf.fr/ark:/12148/cb32772388v/date","Mâcon","L'Express républicain de Saône et",3489,"cb32772388v",3516,"1904-12-14","1914-07-31","1904-12-14","1914-07-31",TRUE
"14809",14809,"1908-1909","https://gallica.bnf.fr/ark:/12148/cb32852292k/date","Bône","Le Républicain de Bône",376,"cb32852292k",478,"1908-01-23","1909-05-15","1908-01-23","1909-05-15",TRUE
"14821",14821,"1937-1952","https://gallica.bnf.fr/ark:/12148/cb32708914z/date","Rouen","L'Avenir normand ",1086,"cb32708914z",4949,"1937-06-04","1950-12-22","1937-06-04","1950-12-22",TRUE
"14822",14822,"1856-1893","https://gallica.bnf.fr/ark:/12148/cb328336241/date","Paris","Le Passe temps ",100,"cb328336241",610,"1870-01-01","1871-09-03","1870-01-01","1871-09-03",TRUE
"14830",14830,"1900-1948","https://gallica.bnf.fr/ark:/12148/cb32880363d/date","Sens, Sens, Troyes, Dijon","Le Travailleur socialiste de l'Yonne ",2413,"cb32880363d",13874,"1901-01-05","1938-12-31","1901-01-05","1938-12-31",TRUE
"14834",14834,"1876-1944","https://gallica.bnf.fr/ark:/12148/cb34419111x/date","Paris","Le Petit Parisien ",24477,"cb34419111x",24777,"1876-10-15","1944-08-17","1876-10-15","1944-08-17",TRUE
"14836",14836,"1877-1878","https://gallica.bnf.fr/ark:/12148/cb32791413d/date","Pau, Pau","L'Informateur ",359,"cb32791413d",385,"1877-03-15","1878-04-04","1877-03-15","1878-04-04",TRUE
"14859",14859,"1876-1879","https://gallica.bnf.fr/ark:/12148/cb32820147c/date","Morlaix","Le Morlaisien ",296,"cb32820147c",1172,"1876-02-09","1879-04-26","1876-02-09","1879-04-26",TRUE
"14875",14875,"1941-2001","https://gallica.bnf.fr/ark:/12148/cb34501455d/date","Paris, Paris","Combat ",2020,"cb34501455d",3316,"1941-12","1950-12-30","1941-12-01","1950-12-30",TRUE
"14886",14886,"1884","https://gallica.bnf.fr/ark:/12148/cb32790979g/date","Hanoï","Indochine française",1169,"cb32790979g",1519,"1897-01-01","1901-03-01","1897-01-01","1901-03-01",TRUE
"14891",14891,"1900-19..","https://gallica.bnf.fr/ark:/12148/cb32852788q/date","Bel Abbès","Le Républicain sud oranais ",2568,"cb32852788q",14086,"1901-01-02","1939-07-28","1901-01-02","1939-07-28",TRUE
"14906",14906,"1882-1898","https://gallica.bnf.fr/ark:/12148/cb32835429p/date","Oran","Le Petit Africain ",3795,"cb32835429p",5752,"1882-10-15","1898-07-15","1882-10-15","1898-07-15",TRUE
"14908",14908,"1930-1939","https://gallica.bnf.fr/ark:/12148/cb328285133/date","Strasbourg","Bulletin quotidien ",1218,"cb328285133",3527,"1930-01-01","1939-08-29","1930-01-01","1939-08-29",TRUE
"14915",14915,"1920-1923","https://gallica.bnf.fr/ark:/12148/cb34440187m/date","Strasbourg","Bulletin de la presse allemande ",1040,"cb34440187m",1810,"1920-03-15","1925-02-27","1920-03-15","1925-02-27",TRUE
"14935",14935,"19??","https://gallica.bnf.fr/ark:/12148/cb328368218/date","Tunis","Petit matin",3997,"cb328368218",9912,"1923-11-11","1950-12-31","1923-11-11","1950-12-31",TRUE
"14952",14952,"1921-1940","https://gallica.bnf.fr/ark:/12148/cb344400938/date","Colmar","Colmarer neueste Nachrichten",3199,"cb344400938",6716,"1921-08-10","1939-12-30","1921-08-10","1939-12-30",TRUE
"14974",14974,"1945-1949","https://gallica.bnf.fr/ark:/12148/cb32802151p/date","Baden Baden","Journal officiel du Commandement en chef français en Allemagne ",222,"cb32802151p",1399,"1945-09","1949-07-01","1945-09-01","1949-07-01",TRUE
"14992",14992,"1901-1905","https://gallica.bnf.fr/ark:/12148/cb32843960x/date","Bône","Le Progrès de l'Est",436,"cb32843960x",1103,"1901-12-28","1905-01-04","1901-12-28","1905-01-04",TRUE
"15005",15005,"1829-1923","https://gallica.bnf.fr/ark:/12148/cb328139024/date","Pau, Pau","Le Mémorial des Pyrénées ",21315,"cb328139024",33050,"1830-01-04","1920-07-01","1830-01-04","1920-07-01",TRUE
"15060",15060,"1898-19..","https://gallica.bnf.fr/ark:/12148/cb32813802v/date","Amiens","Mémorial d'Amiens et du département de la Somme",871,"cb32813802v",5978,"1898-03-20","1914-08-02","1898-03-20","1914-08-02",TRUE
"15070",15070,"1882-1885","https://gallica.bnf.fr/ark:/12148/cb32819173w/date","Pau","Le Moniteur des Pyrénées ",915,"cb32819173w",1098,"1882-01-01","1885-01-03","1882-01-01","1885-01-03",TRUE
"15080",15080,"1874","https://gallica.bnf.fr/ark:/12148/cb328390104/date","Alexandrie","Le Phare d'Alexandrie",3387,"cb328390104",4017,"1904-01-01","1914-12-31","1904-01-01","1914-12-31",TRUE
"15089",15089,"18??","https://gallica.bnf.fr/ark:/12148/cb32795748v/date","Alger","Le Jeune colon",212,"cb32795748v",799,"1898-12-21","1901-02-28","1898-12-21","1901-02-28",TRUE
"15093",15093,"1882-1884","https://gallica.bnf.fr/ark:/12148/cb32844029j/date","Nouméa","Le Progrès de la Nouvelle Calédonie ",148,"cb32844029j",704,"1882-08-20","1884-07-24","1882-08-20","1884-07-24",TRUE
"15095",15095,"1880","https://gallica.bnf.fr/ark:/12148/cb32846058m/date","Oran","Le Publieur oranais",522,"cb32846058m",2126,"1881-03-05","1886-12-30","1881-03-05","1886-12-30",TRUE
"15100",15100,"1893","https://gallica.bnf.fr/ark:/12148/cb32852728v/date","Oran","Le Républicain oranais",164,"cb32852728v",906,"1893-09-06","1896-02-29","1893-09-06","1896-02-29",TRUE
"15126",15126,"1862","https://gallica.bnf.fr/ark:/12148/cb32750305f/date","Alger","Courrier de l'Algérie",884,"cb32750305f",2918,"1862-05-04","1870-04-30","1862-05-04","1870-04-30",TRUE
"15136",15136,"19??-1949","https://gallica.bnf.fr/ark:/12148/cb32777570j/date","Porto Novo","France Dahomey",697,"cb32777570j",1012,"1946-12-01","1949-09-08","1946-12-01","1949-09-08",TRUE
"15144",15144,"1848","https://gallica.bnf.fr/ark:/12148/cb327163579/date","Alger","Le Brûlot de la Méditerranée ",102,"cb327163579",435,"1848-05-07","1849-07-16","1848-05-07","1849-07-16",TRUE
"15147",15147,"1947","https://gallica.bnf.fr/ark:/12148/cb32816680t/date","Tunis","Al Mir'ate",822,"cb32816680t",1095,"1947","1949-12-31","1947-01-01","1949-12-31",TRUE
"15198",15198,"1902-1905","https://gallica.bnf.fr/ark:/12148/cb328539368/date","Bougie Algérie","Le Réveil de Bougie ",261,"cb328539368",1086,"1902-03-27","1905-03-17","1902-03-27","1905-03-17",TRUE
"15210",15210,"1884","https://gallica.bnf.fr/ark:/12148/cb32878105d/date","Bône","La Torpille",64,"cb32878105d",393,"1884-08-09","1885-09-06","1884-08-09","1885-09-06",TRUE
"15216",15216,"1864-2012","https://gallica.bnf.fr/ark:/12148/cb34400560v/date","Bordeaux, Bordeaux","L'Aquitaine ",5255,"cb34400560v",31554,"1864-08-07","1950-12-29","1864-08-07","1950-12-29",TRUE
"15219",15219,"1903","https://gallica.bnf.fr/ark:/12148/cb32736813g/date","Montréal","Le Canada",356,"cb32736813g",1741,"1945-09-14","1950-06-21","1945-09-14","1950-06-21",TRUE
"15222",15222,"1904-1944","https://gallica.bnf.fr/ark:/12148/cb327618267/date","Paris","L'Écho des sports ",5283,"cb327618267",14135,"1905-09-23","1944-06-05","1905-09-23","1944-06-05",TRUE
"15356",15356,"1910","https://gallica.bnf.fr/ark:/12148/cb328847624/date","Hanoi","L'Union républicaine indochinoise",207,"cb328847624",719,"1911-05-10","1913-04-28","1911-05-10","1913-04-28",TRUE
"15394",15394,"1919-1939","https://gallica.bnf.fr/ark:/12148/cb42485891n/date","Strasbourg","Freie Presse ",3921,"cb42485891n",5056,"1925-08-03","1939-06-07","1925-08-03","1939-06-07",TRUE
"15412",15412,"1922-1944","https://gallica.bnf.fr/ark:/12148/cb344474247/date","Paris, Paris","Le Film complet ",1261,"cb344474247",4017,"1922","1932-12-31","1922-01-01","1932-12-31",TRUE
"15421",15421,"1848-1870","https://gallica.bnf.fr/ark:/12148/cb32826965z/date","Paris","Le Nouvelliste ",2538,"cb32826965z",2572,"1850-04-15","1857-04-30","1850-04-15","1857-04-30",TRUE
"15448",15448,"1888-1890","https://gallica.bnf.fr/ark:/12148/cb328629754/date","Paris","Rouge et noir ",94,"cb328629754",644,"1888-11-10","1890-08-16","1888-11-10","1890-08-16",TRUE
"15449",15449,"18??","https://gallica.bnf.fr/ark:/12148/cb32867195r/date","Tunis","Le Sémaphore tunisien",92,"cb32867195r",409,"1894-10-25","1895-12-08","1894-10-25","1895-12-08",TRUE
"15466",15466,"1946","https://gallica.bnf.fr/ark:/12148/cb32749454w/date","Abidjan","La Côte d'ivoire",178,"cb32749454w",637,"1949-04-02","1950-12-30","1949-04-02","1950-12-30",TRUE
"15470",15470,"1901-1906","https://gallica.bnf.fr/ark:/12148/cb327713231/date","Paris","L'Européen ",55,"cb327713231",385,"1901-12-07","1902-12-27","1901-12-07","1902-12-27",TRUE
"15473",15473,"1903-1916","https://gallica.bnf.fr/ark:/12148/cb327889180/date","Diégo Suarez","L'Impartial de Diégo Suarez ",877,"cb327889180",3384,"1906-12-08","1916-03-14","1906-12-08","1916-03-14",TRUE
"15482",15482,"1907-1908","https://gallica.bnf.fr/ark:/12148/cb328541996/date","Tananarive","Le Réveil de Madagascar ",206,"cb328541996",558,"1907-06-07","1908-12-16","1907-06-07","1908-12-16",TRUE
"15493",15493,"1752-1760","https://gallica.bnf.fr/ark:/12148/cb42141882c/date","A Paris, Paris, A Paris","Annonces",139,"cb42141882c",966,"1752-05-03","1754-12-25","1752-05-03","1754-12-25",TRUE
"15497",15497,"1909","https://gallica.bnf.fr/ark:/12148/cb326855180/date","Saint Eugène Alger","Algérie transports",113,"cb326855180",784,"1909-05-11","1911-07-04","1909-05-11","1911-07-04",TRUE
"15500",15500,"1915-1944","https://gallica.bnf.fr/ark:/12148/cb41193663x/date","Rennes","L'Ouest Éclair ",9875,"cb41193663x",10532,"1915-10-01","1944-08-01","1915-10-01","1944-08-01",TRUE
"15512",15512,"1887-1935","https://gallica.bnf.fr/ark:/12148/cb391150993/date","Paris","The New York herald ",14508,"cb391150993",15335,"1888-01-01","1929-12-27","1888-01-01","1929-12-27",TRUE
"15539",15539,"1897-1900","https://gallica.bnf.fr/ark:/12148/cb32759534r/date","Rueil Malmaison","L'Écho ",174,"cb32759534r",1218,"1897-01-10","1900-05-13","1897-01-10","1900-05-13",TRUE
"15549",15549,"1763-1783","https://gallica.bnf.fr/ark:/12148/cb32781047d/date","Paris, Paris, Paris","Gazette du commerce  ",4185,"cb32781047d",7561,"1763-04-01","1783-12-13","1763-04-01","1783-12-13",TRUE
"15561",15561,"1894-1912","https://gallica.bnf.fr/ark:/12148/cb328256380/date","Paris","Le Nouveau journal ",764,"cb328256380",5354,"1894-04-28","1908-12-25","1894-04-28","1908-12-25",TRUE
"15586",15586,"1913-1922","https://gallica.bnf.fr/ark:/12148/cb34431415m/date","Paris","Le Bonnet rouge ",1056,"cb34431415m",3273,"1913-12-06","1922-11-22","1913-12-06","1922-11-22",TRUE
"15605",15605,"1948-1961","https://gallica.bnf.fr/ark:/12148/cb327575108/date","Alger","Dimanche matin",218,"cb327575108",756,"1948-12-05","1950-12-31","1948-12-05","1950-12-31",TRUE
"15619",15619,"1931","https://gallica.bnf.fr/ark:/12148/cb32814261z/date","Paris","Mer Oughine",91,"cb32814261z",421,"1931","1932-02-26","1931-01-01","1932-02-26",TRUE
"15638",15638,"1918-1924","https://gallica.bnf.fr/ark:/12148/cb32870593p/date","Oran","Le Soir ",1494,"cb32870593p",1774,"1918-08-21","1923-06-30","1918-08-21","1923-06-30",TRUE
"15648",15648,"1945","https://gallica.bnf.fr/ark:/12148/cb343485686/date","Paris, Levallois Perret","Elle ",265,"cb343485686",1860,"1945-11-21","1950-12-25","1945-11-21","1950-12-25",TRUE
"15660",15660,"1885-1939","https://gallica.bnf.fr/ark:/12148/cb34396439w/date","Strasbourg","Der Elsässer",7201,"cb34396439w",14736,"1900-01-02","1940-05-08","1900-01-02","1940-05-08",TRUE
"15716",15716,"1946-1961","https://gallica.bnf.fr/ark:/12148/cb327562675/date","Alger","Dernière heure ",1273,"cb327562675",1490,"1946-12-02","1950-12-31","1946-12-02","1950-12-31",TRUE
"15722",15722,"1875-1877","https://gallica.bnf.fr/ark:/12148/cb32780920m/date","Pau","Gazette des Pyrénées ",120,"cb32780920m",838,"1875-06-12","1877-09-27","1875-06-12","1877-09-27",TRUE
"15726",15726,"1924","https://gallica.bnf.fr/ark:/12148/cb32790994c/date","Saïgon","L'Indochine républicaine",815,"cb32790994c",1392,"1924-09-07","1928-06-30","1924-09-07","1928-06-30",TRUE
"15741",15741,"1937-1962","https://gallica.bnf.fr/ark:/12148/cb32829423c/date","Oran","Oran républicain",2421,"cb32829423c",6888,"1931-02-21","1949-12-31","1931-02-21","1949-12-31",TRUE
"15750",15750,"1927-1938","https://gallica.bnf.fr/ark:/12148/cb32842626p/date","Alger","La Presse libre ",3603,"cb32842626p",4084,"1927-09-01","1938-11-06","1927-09-01","1938-11-06",TRUE
"15751",15751,"1910-1919","https://gallica.bnf.fr/ark:/12148/cb32855037m/date","Paris, Chambéry","Le Réveil savoyard ",495,"cb32855037m",3417,"1910-07-23","1919-11-30","1910-07-23","1919-11-30",TRUE
"15765",15765,"1928","https://gallica.bnf.fr/ark:/12148/cb32896239x/date","Blida","L'Indépendant",1239,"cb32896239x",5573,"1928-07-26","1943-10-29","1928-07-26","1943-10-29",TRUE
"15801",15801,"1939-1958","https://gallica.bnf.fr/ark:/12148/cb344456516/date","Périgueux, SFIO, Strasbourg","La Presse libre ",1097,"cb344456516",3257,"1939-06-08","1948-05-08","1939-06-08","1948-05-08",TRUE
"15809",15809,"1922","https://gallica.bnf.fr/ark:/12148/cb327147139/date","Bône","Bône journal",399,"cb327147139",778,"1922-09-27","1924-11-13","1922-09-27","1924-11-13",TRUE
"15817",15817,"1927","https://gallica.bnf.fr/ark:/12148/cb32732906h/date","Dakar","Bulletin quotidien de la Chambre de commerce ",2166,"cb32732906h",6387,"1933-01-03","1950-06-30","1933-01-03","1950-06-30",TRUE
"15822",15822,"1925","https://gallica.bnf.fr/ark:/12148/cb32748547n/date","Oran","El Correo de España",1264,"cb32748547n",7394,"1910-10-03","1930-12-31","1910-10-03","1930-12-31",TRUE
"15833",15833,"1914","https://gallica.bnf.fr/ark:/12148/cb32763884w/date","Alger","L'Eclaireur algérien",374,"cb32763884w",1406,"1914-08-30","1918-07-06","1914-08-30","1918-07-06",TRUE
"15849",15849,"1927","https://gallica.bnf.fr/ark:/12148/cb32783669v/date","Tananarive","La Grande île",703,"cb32783669v",3488,"1927-02","1936-08-20","1927-02-01","1936-08-20",TRUE
"15872",15872,"1924","https://gallica.bnf.fr/ark:/12148/cb328438196/date","S. l.","Le Progrès annamite",267,"cb328438196",1018,"1924-03-11","1926-12-24","1924-03-11","1926-12-24",TRUE
"15876",15876,"1924-1926","https://gallica.bnf.fr/ark:/12148/cb328620551/date","Paris","La Riscossa ",119,"cb328620551",826,"1924-07-19","1926-10-23","1924-07-19","1926-10-23",TRUE
"15877",15877,"1924","https://gallica.bnf.fr/ark:/12148/cb32864044v/date","Saïgon","Saïgon républicain",1657,"cb32864044v",2217,"1924-12-01","1930-12-27","1924-12-01","1930-12-27",TRUE
"15880",15880,"1920","https://gallica.bnf.fr/ark:/12148/cb328711031/date","Souk Ahras","Souk Ahras républicain",849,"cb328711031",4816,"1922-07-26","1935-10-02","1922-07-26","1935-10-02",TRUE
"15956",15956,"1923-1940","https://gallica.bnf.fr/ark:/12148/cb34422391g/date","Colmar","Le Nouvelliste d'Alsace ",2150,"cb34422391g",6098,"1923-08-17","1940-04-27","1923-08-17","1940-04-27",TRUE
"15958",15958,"18??","https://gallica.bnf.fr/ark:/12148/cb327599267/date","Shangaï","L'Echo de Chine",966,"cb327599267",5972,"1898-03-23","1914-07-30","1898-03-23","1914-07-30",TRUE
"15964",15964,"1940-1942","https://gallica.bnf.fr/ark:/12148/cb327837423/date","Paris","Les Grandes aventures ",68,"cb327837423",474,"1940-09-26","1942-01-13","1940-09-26","1942-01-13",TRUE
"15978",15978,"1919-1933","https://gallica.bnf.fr/ark:/12148/cb41947606d/date","Guebwiller","Journal de Guebwiller ",2596,"cb41947606d",4027,"1922-03-01","1933-03-10","1922-03-01","1933-03-10",TRUE
"15981",15981,"1925-1957","https://gallica.bnf.fr/ark:/12148/cb32839777b/date","Paris","Pierrot ",471,"cb32839777b",3290,"1925-12-27","1934-12-30","1925-12-27","1934-12-30",TRUE
"15982",15982,"1879-1883","https://gallica.bnf.fr/ark:/12148/cb328526424/date","Toulouse","Le Républicain du Sud Ouest ",1563,"cb328526424",1629,"1879-07-16","1883-12-31","1879-07-16","1883-12-31",TRUE
"15988",15988,"1933","https://gallica.bnf.fr/ark:/12148/cb327622333/date","Rabat","L'Echo du Maroc",5839,"cb327622333",7283,"1931-01-22","1950-12-31","1931-01-22","1950-12-31",TRUE
"15993",15993,"1933-1940","https://gallica.bnf.fr/ark:/12148/cb327816770/date","Gebweiler","Gebweiler neueste Nachrichten  ",1928,"cb327816770",2629,"1933-03-11","1940-05-22","1933-03-11","1940-05-22",TRUE
"16006",16006,"1927-1935","https://gallica.bnf.fr/ark:/12148/cb32864035w/date","Saïgon","Saïgon dimanche",433,"cb32864035w",2982,"1927-07-03","1935-09-01","1927-07-03","1935-09-01",TRUE
"16032",16032,"1934","https://gallica.bnf.fr/ark:/12148/cb32751276x/date","Fès","Le Courrier du Maroc",5425,"cb32751276x",6130,"1934-01-18","1950-10-31","1934-01-18","1950-10-31",TRUE
"16033",16033,"1946-1962","https://gallica.bnf.fr/ark:/12148/cb344234345/date","Strasbourg","Journal agricole ",99,"cb344234345",693,"1945-11-03","1947-09-27","1945-11-03","1947-09-27",TRUE
"16036",16036,"1945","https://gallica.bnf.fr/ark:/12148/cb32839576f/date","Saïgon","Phuc Hu'ng",702,"cb32839576f",1864,"1945-11-22","1950-12-30","1945-11-22","1950-12-30",TRUE
"16037",16037,"1933","https://gallica.bnf.fr/ark:/12148/cb32800981b/date","Casablanca","Le Journal du Maroc",4302,"cb32800981b",6391,"1933-07-01","1950-12-30","1933-07-01","1950-12-30",TRUE
"16039",16039,"1945","https://gallica.bnf.fr/ark:/12148/cb327674106/date","Hanoï","L'Entente",423,"cb327674106",1893,"1945-10-25","1950-12-31","1945-10-25","1950-12-31",TRUE
"16048",16048,"1949-1961","https://gallica.bnf.fr/ark:/12148/cb32847112t/date","Paris","Radar ",99,"cb32847112t",686,"1949-02-13","1950-12-31","1949-02-13","1950-12-31",TRUE
"16050",16050,"1936","https://gallica.bnf.fr/ark:/12148/cb32887610b/date","Pnom Penh","La Vérité",1720,"cb32887610b",2549,"1936-01-04","1942-12-27","1936-01-04","1942-12-27",TRUE
"16067",16067,"1938-1939","https://gallica.bnf.fr/ark:/12148/cb32728955z/date","Paris","Bulletin hebdomadaire d'information du Centre national d'expansion du tourisme",86,"cb32728955z",602,"1938-01-28","1939-09-22","1938-01-28","1939-09-22",TRUE
"16077",16077,"1936","https://gallica.bnf.fr/ark:/12148/cb32756746k/date","Prag, Paris, Basel puis Kopenhagen","Deutsche Volks Zeitung",159,"cb32756746k",1106,"1936-03-22","1939-04-02","1936-03-22","1939-04-02",TRUE
